# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
9.674831169745430337e-01,3.196891704443925342e+00,3.304338492687147522e+00,7.584532737731933594e+00,-4.280194282531738281e+00,-1.295325636863708496e+00
2.343646050031517325e-01,5.892656828350992804e+00,2.514311761484524155e+01,2.296971130371093750e+01,2.173406600952148438e+00,8.644141256809234619e-02
3.367963800482302705e+00,1.904442071656711732e+01,5.654579990984432314e+00,3.513787508010864258e+00,2.140792608261108398e+00,3.785944283008575439e-01
5.504534968087850366e+00,3.164682134890091980e+00,5.749227052307073205e-01,-1.279504656791687012e+00,1.854427337646484375e+00,3.225524663925170898e+00
3.956243551002177394e+00,5.291163075795008552e+00,1.337420967031889729e+00,2.568113088607788086e+00,-1.230692148208618164e+00,-9.201980829238891602e-01
3.072692473999063978e+00,1.201781449234449006e+01,3.911167353725927942e+00,5.891993045806884766e+00,-1.980825662612915039e+00,-5.064538121223449707e-01
2.508048371901437257e+00,1.054181169277998187e+01,4.203193132510389063e+00,5.570916652679443359e+00,-1.367723464965820312e+00,-3.254010379314422607e-01
2.108975664920555548e+00,1.058355934176256596e+01,5.018341139636262938e+00,5.219235420227050781e+00,-2.008943557739257812e-01,-4.003202542662620544e-02
4.450815282526234817e+00,1.270337260577981908e+00,2.854167562435778738e-01,-4.129028320312500000e-02,3.267070353031158447e-01,1.144666671752929688e+00
4.823725705341632697e-01,3.264937929004454453e+00,6.768498311147692625e+00,8.195178985595703125e+00,-1.426680564880371094e+00,-2.107824385166168213e-01
2.231900460413807963e+00,1.906591361797724815e+01,8.542456958157671920e+00,7.168395519256591797e+00,1.374061107635498047e+00,1.608508080244064331e-01
3.258501807204394751e+00,1.472198323789083574e+01,4.518022118429157352e+00,6.241141319274902344e+00,-1.723119258880615234e+00,-3.813879787921905518e-01
2.267027307846907647e+00,1.799551261418085346e+01,7.937933765461324676e+00,8.333235740661621094e+00,-3.953018188476562500e-01,-4.979908093810081482e-02
3.977720921926639619e-01,9.061880439829611333e+00,2.278158930124343939e+01,3.815683364868164062e+01,-1.537524414062500000e+01,-6.748977899551391602e-01
1.575065265858016206e+00,1.326751457916576804e+01,8.423469723293207423e+00,1.042852878570556641e+01,-2.005059242248535156e+00,-2.380324751138687134e-01
1.405162143578721823e+00,3.919156786958571281e+00,2.789113558793371084e+00,8.710315704345703125e+00,-5.921202182769775391e+00,-2.122969150543212891e+00
3.185068220388656890e+00,9.405643947036923080e+00,2.953043167750172504e+00,4.996212482452392578e+00,-2.043169260025024414e+00,-6.918860077857971191e-01
2.352078132113285758e+00,1.357374773879152485e+01,5.770959541465503051e+00,5.716486454010009766e+00,5.447292327880859375e-02,9.439145214855670929e-03
6.078098870765795692e-01,4.933607013388406237e+00,8.117023296738191007e+00,1.501931953430175781e+01,-6.902296066284179688e+00,-8.503481745719909668e-01
7.384283477722652922e-01,1.533904695766485737e+01,2.077255972626268843e+01,1.548433303833007812e+01,5.288227081298828125e+00,2.545775175094604492e-01
2.247415441681240189e+00,1.217597832240037903e+01,5.417769272463396568e+00,6.815195560455322266e+00,-1.397426128387451172e+00,-2.579338550567626953e-01
4.084418990109516256e-01,8.138150660182176921e+00,1.992486735540314413e+01,3.153661155700683594e+01,-1.161174392700195312e+01,-5.827764868736267090e-01
3.473115118898373765e+00,1.945641779297366725e+01,5.602007744317148763e+00,6.221066474914550781e+00,-6.190586090087890625e-01,-1.105065569281578064e-01
2.626639842293149396e+00,5.852348069272964359e+00,2.228074049224676667e+00,3.420475959777832031e+00,-1.192401885986328125e+00,-5.351715683937072754e-01
5.064748934067754504e+00,5.326543694504405124e+00,1.051689583006909512e+00,1.815458416938781738e+00,-7.637687921524047852e-01,-7.262302041053771973e-01
2.043701577481357834e+00,1.266367900877896524e+01,6.196442351620429001e+00,8.117218971252441406e+00,-1.920776844024658203e+00,-3.099806010723114014e-01
3.792060733452685461e+00,8.570362249791951825e+00,2.260080429141388070e+00,3.022485971450805664e+00,-7.624056339263916016e-01,-3.373356461524963379e-01
9.882714473052922610e-01,1.059752893417762820e+01,1.072329769626936091e+01,1.601721000671386719e+01,-5.293911933898925781e+00,-4.936831891536712646e-01
2.391613453615551332e+00,1.805211795559780086e+01,7.548091824081056167e+00,8.244771003723144531e+00,-6.966791152954101562e-01,-9.229870885610580444e-02
1.909311001264043739e+00,1.201227579610926099e+01,6.291419149712452530e+00,7.970194339752197266e+00,-1.678775310516357422e+00,-2.668357193470001221e-01
1.510342201614620627e+00,1.091582779956430649e+01,7.227387136434922255e+00,6.806426048278808594e+00,4.209609031677246094e-01,5.824524164199829102e-02
1.147894040032819918e+00,8.232621211471252920e+00,7.171934799170026409e+00,2.106287002563476562e+01,-1.389093589782714844e+01,-1.936846375465393066e+00
2.310226160911423410e+00,1.729333236683484643e+01,7.485558193147780592e+00,7.851497173309326172e+00,-3.659391403198242188e-01,-4.888601973652839661e-02
1.247832303381507080e+00,3.842534740756082812e+00,3.079367900913591249e+00,8.260096549987792969e+00,-5.180728912353515625e+00,-1.682400107383728027e+00
7.693195073385933336e-01,3.012487917922540781e+00,3.915782570422567943e+00,6.254271984100341797e+00,-2.338489532470703125e+00,-5.971959829330444336e-01
6.163387883570783821e+00,1.989479915431522805e+00,3.227899903451977859e-01,-8.964742422103881836e-01,1.219264268875122070e+00,3.777267932891845703e+00
1.442918623208377382e-01,1.943006128868414395e+00,1.346580533105931821e+01,5.714465618133544922e+00,7.751339435577392578e+00,5.756313204765319824e-01
1.900886257582173000e+00,1.364116950406304163e+01,7.176215541383255569e+00,8.006520271301269531e+00,-8.303046226501464844e-01,-1.157022938132286072e-01
2.754292031904154392e+00,1.761571847866885143e+00,6.395733740147513391e-01,2.868017196655273438e+00,-2.228443861007690430e+00,-3.484266042709350586e+00
6.063975321871692969e-01,1.558057596424261071e+01,2.569366650956874665e+01,1.583552551269531250e+01,9.858140945434570312e+00,3.836798071861267090e-01
5.728993978508680751e-01,5.142824123938148695e+00,8.976836322800396673e+00,1.582894611358642578e+01,-6.852109909057617188e+00,-7.633101344108581543e-01
3.046730199541896944e+00,1.915206995644940235e+01,6.286106317956570599e+00,5.659349441528320312e+00,6.267566680908203125e-01,9.970507025718688965e-02
3.290327596462316428e+00,7.158929895110619057e+00,2.175749886670170774e+00,2.486679553985595703e+00,-3.109297752380371094e-01,-1.429069489240646362e-01
6.256623999506067957e-01,3.047611289631118048e+00,4.871015566656575757e+00,6.462946891784667969e+00,-1.591931343078613281e+00,-3.268171250820159912e-01
3.703326984403624955e+00,1.178473658414857717e+01,3.182202552942098528e+00,4.331401824951171875e+00,-1.149199247360229492e+00,-3.611332774162292480e-01
3.185646384863521696e+00,1.843106249893826387e+01,5.785658630070418695e+00,6.451707363128662109e+00,-6.660485267639160156e-01,-1.151206046342849731e-01
4.118038851703236247e+00,1.784433337344582071e+01,4.333211515492463306e+00,3.382032394409179688e+00,9.511790275573730469e-01,2.195090353488922119e-01
3.113588304875977375e+00,1.187284016585214630e+01,3.813233800775428062e+00,5.388381481170654297e+00,-1.575147628784179688e+00,-4.130739569664001465e-01
1.686973993100497227e+00,1.415565638283222460e+00,8.391152703436454141e-01,6.967148780822753906e-01,1.424003839492797852e-01,1.697030067443847656e-01
3.513360571258128395e-01,7.198646888145935563e+00,2.048934842337606099e+01,1.953414726257324219e+01,9.552021026611328125e-01,4.661944508552551270e-02
6.537925874177645813e-01,8.155610482622005719e+00,1.247430857978002727e+01,2.761287689208984375e+01,-1.513856792449951172e+01,-1.213579654693603516e+00
1.703579758778653308e-01,9.410887125733481184e+00,5.524183459705123767e+01,4.225427246093750000e+01,1.298756027221679688e+01,2.351037114858627319e-01
1.987681317345132648e+00,6.127789610383616470e+00,3.082883335930461932e+00,6.795157909393310547e+00,-3.712274551391601562e+00,-1.204156637191772461e+00
2.005351697738831096e-01,3.589558429827675035e+00,1.789989473604626724e+01,1.117278671264648438e+01,6.727108001708984375e+00,3.758183121681213379e-01
3.086124504968051907e-01,8.529514721685734102e+00,2.763827158611033141e+01,3.475414657592773438e+01,-7.115875244140625000e+00,-2.574645578861236572e-01
2.958069784805386071e-01,5.769795074298985860e+00,1.950527030814652107e+01,2.039623641967773438e+01,-8.909664154052734375e-01,-4.567823931574821472e-02
9.054475078967328949e-01,2.357603442953845718e+00,2.603799140637463427e+00,3.729363441467285156e+00,-1.125564336776733398e+00,-4.322777092456817627e-01
3.658184806434200187e+00,1.130906598598067347e+01,3.091441953968459000e+00,4.617664337158203125e+00,-1.526222467422485352e+00,-4.936927556991577148e-01
1.463034639071847387e+00,6.782629967094895740e+00,4.636000943489493764e+00,6.394850254058837891e+00,-1.758849143981933594e+00,-3.793892860412597656e-01
7.481481508161814675e-01,7.591008615464659215e+00,1.014639761815003993e+01,9.918983459472656250e+00,2.274141311645507812e-01,2.241328731179237366e-02
2.282986232050613129e+00,1.922312519806813214e+01,8.420166941086467460e+00,7.166211605072021484e+00,1.253955364227294922e+00,1.489228606224060059e-01
4.517447938537877405e+00,1.626046892666126809e+01,3.599481199981278134e+00,4.735167980194091797e+00,-1.135686874389648438e+00,-3.155140578746795654e-01
3.267254519141781888e+00,1.912543650464917366e+00,5.853672063991175456e-01,1.358547925949096680e+00,-7.731807231903076172e-01,-1.320847392082214355e+00
3.656627236269659242e+00,6.823438801501204409e+00,1.866047141425932754e+00,3.556412220001220703e+00,-1.690365076065063477e+00,-9.058533310890197754e-01
4.439914418121852613e+00,1.042525772655832572e+00,2.348076279129803490e-01,-4.687672853469848633e-01,7.035748958587646484e-01,2.996388673782348633e+00
3.277777481512623492e+00,1.326359509527621228e+01,4.046520903290649507e+00,5.669231891632080078e+00,-1.622711181640625000e+00,-4.010139405727386475e-01
8.912121889616054782e-01,1.235788973420437920e+00,1.386638321071792745e+00,5.533540248870849609e-02,1.331302881240844727e+00,9.600938558578491211e-01
9.581113628976228869e-01,1.127679754358805297e+01,1.176981923007734032e+01,8.556417465209960938e+00,3.213401794433593750e+00,2.730204761028289795e-01
1.659713517461441912e+00,7.859127226870645799e+00,4.735231197545047621e+00,1.025266551971435547e+01,-5.517434120178222656e+00,-1.165187835693359375e+00
1.259797944696926519e+00,1.087476898828022520e+01,8.632153302088775959e+00,7.196622848510742188e+00,1.435530662536621094e+00,1.663004159927368164e-01
5.782005159091070379e-01,7.177767954590640542e+00,1.241397708423868806e+01,1.750712776184082031e+01,-5.093151092529296875e+00,-4.102755486965179443e-01
3.847775623592887495e+00,1.429272274154405409e+01,3.714541631249830722e+00,5.293797016143798828e+00,-1.579255342483520508e+00,-4.251548349857330322e-01
2.514261686423749698e+00,4.728729522882151315e+00,1.880762670177037243e+00,7.814401626586914062e+00,-5.933639049530029297e+00,-3.154911041259765625e+00
9.224203697016111203e-01,1.442758913624168038e+01,1.564101315423984673e+01,9.924862861633300781e+00,5.716150283813476562e+00,3.654590845108032227e-01
3.801329801535580089e+00,7.286589671778872734e+00,1.916852799469120683e+00,1.572140216827392578e+00,3.447126150131225586e-01,1.798325926065444946e-01
4.418550252168653714e+00,1.961349135708491431e+01,4.438897429639617087e+00,3.576339483261108398e+00,8.625581264495849609e-01,1.943181008100509644e-01
8.507701549512095562e-01,1.297249161234013348e+00,1.524793921935835739e+00,-4.349660873413085938e-02,1.568290472030639648e+00,1.028526186943054199e+00
9.080791163562692558e-01,1.227387534733606955e+01,1.351630615247033695e+01,1.052548122406005859e+01,2.990824699401855469e+00,2.212752997875213623e-01
1.552612980617622984e+00,1.042948882715781167e+01,6.717378353367240429e+00,1.265673828125000000e+01,-5.939360141754150391e+00,-8.841783404350280762e-01
7.016178469252379868e-01,4.928752700766995787e+00,7.024839408471013513e+00,1.469960880279541016e+01,-7.674769401550292969e+00,-1.092518806457519531e+00
2.968089691596704771e+00,3.010167191754335114e+00,1.014176626898021683e+00,3.020759820938110352e+00,-2.006583213806152344e+00,-1.978534340858459473e+00
1.615214984237462459e-01,9.290214472121951061e+00,5.751689132891389988e+01,4.189142990112304688e+01,1.562546157836914062e+01,2.716673612594604492e-01
1.619254892062461204e+00,7.072394968429426498e+00,4.367684793233045148e+00,6.787724494934082031e+00,-2.420039653778076172e+00,-5.540783405303955078e-01
4.321027690404555699e+00,4.958573673453589237e+00,1.147544988999906979e+00,2.962744951248168945e+00,-1.815199971199035645e+00,-1.581811666488647461e+00
2.169764394403912888e+00,1.494941822494236838e+01,6.889880884532321836e+00,8.407934188842773438e+00,-1.518053531646728516e+00,-2.203308939933776855e-01
2.372926868707057491e+00,1.353042870377726992e+01,5.701999872903638966e+00,7.602885723114013672e+00,-1.900886058807373047e+00,-3.333718180656433105e-01
6.858427803617994645e-01,5.075098483470372734e+00,7.399798654719568880e+00,1.540196228027343750e+01,-8.002162933349609375e+00,-1.081402778625488281e+00
4.697652770577618320e+00,9.418255698757189265e+00,2.004885452101886845e+00,2.987511634826660156e+00,-9.826261997222900391e-01,-4.901158809661865234e-01
4.802201747953865230e+00,1.237394200603145755e+01,2.576722648377648639e+00,4.964257240295410156e+00,-2.387534618377685547e+00,-9.265780448913574219e-01
3.749565017666157019e+00,1.419266065182639025e+01,3.785148566555683658e+00,3.520281314849853516e+00,2.648673057556152344e-01,6.997540593147277832e-02
2.123854828478315693e-01,1.464246304957105727e+00,6.894286206963583297e+00,3.515704154968261719e+00,3.378582000732421875e+00,4.900553822517395020e-01
4.260356250983019955e+00,6.040732795022185186e+00,1.417893819003602562e+00,2.486644029617309570e+00,-1.068750262260437012e+00,-7.537590265274047852e-01
4.798206933322275880e+00,8.921760343697012985e+00,1.859394658812596912e+00,2.895057201385498047e+00,-1.035662531852722168e+00,-5.569890737533569336e-01
1.850869527737279530e+00,3.519679810118887531e+00,1.901635829739850347e+00,7.565346717834472656e+00,-5.663710594177246094e+00,-2.978336095809936523e+00
5.859901349920780156e+00,1.044626357915227066e+00,1.782668846343888336e-01,-3.109117746353149414e-01,4.891786575317382812e-01,2.744080305099487305e+00
1.880852866165358073e+00,1.702358204864848013e+00,9.050990832342876713e-01,2.984248161315917969e+00,-2.079149007797241211e+00,-2.297150611877441406e+00
9.547548293348240289e-01,4.538525909404250491e+00,4.753603511559332695e+00,1.095272922515869141e+01,-6.199125766754150391e+00,-1.304089784622192383e+00
1.973025175372429940e+00,1.748977971386792873e+01,8.864448326446998649e+00,6.623606204986572266e+00,2.240842342376708984e+00,2.527898252010345459e-01
1.614350896704339400e+00,2.573825803615716445e+00,1.594340987990977121e+00,1.784292101860046387e+00,-1.899510622024536133e-01,-1.191407963633537292e-01
3.142047635618394175e+00,2.600902025411667928e+00,8.277729452372792895e-01,1.011864662170410156e+00,-1.840916872024536133e-01,-2.223939299583435059e-01
1.659190910408266717e+00,1.222883765022213609e+01,7.370362008078420679e+00,7.576029300689697266e+00,-2.056674957275390625e-01,-2.790466696023941040e-02
4.248632892991503596e+00,7.102580603794033998e+00,1.671733186341039845e+00,2.916770458221435547e+00,-1.245037317276000977e+00,-7.447584271430969238e-01
3.118187482341872929e+00,1.517751385952206000e+01,4.867415428184322046e+00,6.446291923522949219e+00,-1.578876495361328125e+00,-3.243767619132995605e-01
3.183430476517027152e+00,3.462342540913264877e+00,1.087613681672544130e+00,-4.407581329345703125e+00,5.495194911956787109e+00,5.052524566650390625e+00
2.723029499962950517e+00,5.052137392428966756e+00,1.855337003325783884e+00,3.061401367187500000e+00,-1.206064343452453613e+00,-6.500513553619384766e-01
3.942130685510769617e+00,1.452847973356393929e+01,3.685438381574487998e+00,5.034586906433105469e+00,-1.349148511886596680e+00,-3.660754561424255371e-01
9.895761359064825236e-01,1.125965988172065479e+01,1.137826537359498680e+01,9.293354988098144531e+00,2.084910392761230469e+00,1.832362264394760132e-01
5.393781681020711538e+00,2.329489830103677495e+00,4.318843379035037233e-01,1.593234658241271973e+00,-1.161350250244140625e+00,-2.689030647277832031e+00
