# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac
3.028578319791570106e+00,1.204876562139854812e+01,3.169034905752095455e+00,2.400286436080932617e+00,7.687483176793181716e-01,2.802797470675629787e-01,8.382061377084925047e-01,7.007795470308692209e+00,1.000000000000000000e+00,9.000000000000000222e-01
3.181667623741762263e+00,1.716426300386421033e+01,1.047901958865341265e-01,3.289552211761474609e+00,-3.184762331779558142e+00,4.287955097111047387e+00,1.084510808031632934e+01,4.852942579360892950e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.638917954011370970e+00,1.192880237340800242e+01,5.776102476042177969e+00,3.579819440841674805e+00,2.196282868307497527e+00,3.810383491193060079e-01,5.014788730015777851e+00,1.417412947458650763e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.156178845304146829e+00,1.454490693325166717e+01,3.736107048088344595e-01,3.716502428054809570e+00,-3.342891478866931720e+00,3.237726713079010832e+00,1.217221258581505161e+01,4.050183788958981523e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.223816676478500121e+00,1.499793504880150863e+01,6.824441329806303358e+00,3.295543193817138672e+00,3.528897995918249819e+00,5.183316102098161071e-01,1.280980698859859856e+01,1.952782689886739576e+01,1.000000000000000000e+00,8.000000000000000444e-01
1.644689321342118760e+00,1.319828534417260002e+01,7.078140815618580106e+00,4.144470214843750000e+00,2.933670252087658081e+00,4.172246999628825281e-01,8.851469385259344236e+00,8.601583604085455192e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.716098471366921618e+00,1.291600232809649640e+01,3.678988699570010290e+00,3.655150175094604492e+00,2.383821453125244821e-02,1.011479272089357562e-01,9.314598841030626852e-01,3.667004840711589253e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.677246330060881530e+00,7.227883209876267756e+00,1.909759295270321011e-01,2.210166931152343750e+00,-2.019190927119505652e+00,3.172081188522729356e+00,4.221017232911273176e+00,1.666934036393355711e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.045240831818019522e+00,1.774361693948868890e+01,4.662448279623538028e+00,4.049390792846679688e+00,6.130576000256832137e-01,1.906838673885512536e-01,9.805734585254505253e-01,1.004952191794243355e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.109426283545654535e+00,1.605873491378765294e+01,1.239663638523219813e+00,2.800257682800292969e+00,-1.560594080039859888e+00,-1.264718963568273624e+00,2.956772843034615406e+00,3.721860479949990719e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.560446495228258623e+00,6.662492973291648468e+00,1.030217448967949867e+00,1.465308904647827148e+00,-4.350914325830775864e-01,5.152895814072306901e-01,2.202528221814118170e-01,6.131100924515943795e+00,1.000000000000000000e+01,8.000000000000000444e-01
1.309179285952759120e+00,7.600599957041987764e+00,4.258550192526826095e+00,3.093390226364135742e+00,1.165159921459206549e+00,2.830250270759913644e-01,1.521725527765128705e+00,1.363592198779755549e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.624870128381895817e+00,1.261606958627270281e+01,2.617464136080962511e+00,5.256279468536376953e+00,-2.638815398020523784e+00,1.247067003519264583e+00,7.212160832021879742e+00,4.775360263479033307e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.906637612835275331e+00,8.424296945585759033e+00,6.322854411096002769e-01,2.743788242340087891e+00,-2.111502875736293028e+00,2.352245014247435595e+00,5.216795238000851320e+00,3.582459455811895310e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.243996149702344844e+00,1.766047341029343087e+01,3.356544907707518011e+00,3.514532566070556641e+00,-1.579875212723556577e-01,6.777886153400067282e-02,3.858608351013069759e-01,1.639023986320113480e+01,1.000000000000000000e+00,8.000000000000000444e-01
3.101236879318018058e+00,1.790566347157997029e+01,1.013866283537790736e+00,3.387345790863037109e+00,-2.373479337452009119e+00,8.115834399142999311e-01,6.415043030366288868e+00,4.494775043752401444e+01,1.000000000000000000e+02,9.000000000000000222e-01
4.301071220122583583e+00,1.236156941846562418e+01,1.630783199582305887e+00,2.486556291580200195e+00,-8.557729310653533483e-01,5.356990436641195785e-01,8.159264924860576418e-01,1.174263637662576620e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.893715475121683589e+00,1.272401886454096953e+01,4.043714015877029055e+00,2.751104831695556641e+00,1.292609267627975012e+00,3.368661930992138953e-01,1.929811331065587776e+00,9.658214051315388460e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.622288430519125413e+00,5.151035484489135285e+00,-2.049434980727319611e-01,2.634765386581420898e+00,-2.839708881673920438e+00,-2.078720646159550256e+01,8.734152213148291821e+00,3.044680602294990024e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.400030001571817451e+00,1.109633287859990602e+01,3.963846801002984588e+00,3.046027660369873047e+00,9.178191078505569811e-01,2.404871296503317823e-01,9.847280470481454273e-01,6.115170305241903748e+00,1.000000000000000000e+02,9.000000000000000222e-01
2.931537138075969384e+00,7.912383707422213419e+00,2.929418168882439444e-01,3.465174913406372070e+00,-3.172232953466981087e+00,4.722991016589128677e+00,1.024383721790754898e+01,2.291563892186886164e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.342943727493229655e+00,1.507410086648452285e+01,8.112981871770140074e+00,3.960049867630004883e+00,4.152931902812239784e+00,5.123813256700209262e-01,1.783200882106835294e+01,2.665233912872001198e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.894405637446529678e+00,6.669828934858482050e+00,6.579033311470618983e-01,2.715847730636596680e+00,-2.057944462074412062e+00,4.855909957350090345e+00,4.283353900931968106e+00,1.033851732547735480e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.138843142483834558e+00,9.634512914373988934e+00,1.717984768329620548e+00,2.928423404693603516e+00,-1.210438794316291533e+00,1.038492516782799857e+00,1.952758420198129174e+00,1.116826655379013644e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.580360130040879607e+00,1.234259757611461517e+01,3.294152755538200861e+00,3.835229396820068359e+00,-5.410767396295307341e-01,1.795231418838527659e-01,7.803915485365653382e-01,1.216913047295591355e+00,1.000000000000000000e+03,9.000000000000000222e-01
1.099092055437695947e+00,9.383936262228763425e+00,3.425785557225295097e+00,2.342988729476928711e+00,1.082796826258250134e+00,2.457800163302633345e-01,4.114849901609452409e+00,4.816138087961387981e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.000820571814590387e+00,1.244669817531426403e+01,1.899582254947817628e+00,4.239114761352539062e+00,-2.339532509384953496e+00,1.418839225043799113e+00,5.508914306874790334e+00,2.153315100467613163e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.551004598732774298e+00,1.268270602739077546e+01,1.071052746984765047e+00,2.143922328948974609e+00,-1.072869771208956546e+00,1.317882153399871914e+00,1.325899404870423792e+00,3.449487621160638184e+01,1.000000000000000000e+00,9.000000000000000222e-01
4.518209000223471605e+00,1.313062075706155873e+01,7.345880849223334064e-01,1.970132827758789062e+00,-1.235544891848067595e+00,5.916641024000284244e-01,1.815998688339704570e+00,2.119897753842472810e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.426711485016419534e+00,1.724863747338327258e+01,5.258381286351248463e+00,3.396180629730224609e+00,1.862200608937308433e+00,3.690712719754568050e-01,3.907637216020811710e+00,1.592660019640199565e+01,1.000000000000000000e+00,9.000000000000000222e-01
4.016088238640367791e+00,1.337939037099582507e+01,-2.868797495021054855e-01,1.871939897537231445e+00,-2.158819581474227700e+00,-4.966651984128646724e+00,5.580545155172876193e+00,3.444153470701523645e+01,1.000000000000000000e+02,9.000000000000000222e-01
4.010046662425345687e+00,1.278318102258280575e+01,2.485140515988891519e+00,3.791273593902587891e+00,-1.306132824593956077e+00,5.219756351840357800e-01,1.982181868025308047e+00,2.693447107176289546e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.583064031430886587e+00,1.085134413317314994e+01,4.280564304203104409e-01,1.396478414535522461e+00,-9.684220854431082603e-01,2.101994565220151934e+00,1.019483000965774044e+00,9.867895555984457445e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.473866289055083545e+00,1.102176001499158708e+01,3.518986208503601887e+00,3.813385725021362305e+00,-2.943998354026099995e-01,1.271093044101809511e-01,3.512678449099707056e-01,3.470573241444353307e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.033477252461992624e+00,1.777069760652520714e+01,1.385716014846514410e+00,3.211040496826171875e+00,-1.825324115411091963e+00,3.755225882461971310e+00,3.459427725959955069e+00,1.725561513349808251e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.278925428560254485e+00,1.451106351346108170e+01,2.756388325433889008e+00,2.312291622161865234e+00,4.440968507935195153e-01,1.541405521213876639e-01,2.545748620704921250e-01,1.624343688701649313e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.732788294218188696e+00,1.374441804963431579e+01,6.724310826254596307e+00,4.090335845947265625e+00,2.633974774671306474e+00,3.948449225558098297e-01,7.289921538631608300e+00,1.061831317598204905e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.026648869411654452e+00,1.554745001064344478e+01,-1.795319452187698617e-01,3.265430450439453125e+00,-3.444962461223332273e+00,-1.626242030078562095e+01,1.242873018637662952e+01,2.971782130980170322e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.385583534040814246e+00,1.728553275812991785e+01,1.860526701580970554e+00,1.903738379478454590e+00,-4.321176283410288477e-02,1.176986623196014659e-01,1.326694354094312689e-01,2.882416014796340420e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.629241202289956725e+00,1.697382036324161447e+01,5.408189846016924207e+00,3.397856473922729492e+00,2.010333464481393939e+00,3.839808538384340553e-01,4.491802124899130888e+00,9.003777997228265662e+00,1.000000000000000000e+00,9.000000000000000222e-01
1.125020318693215504e+00,7.111420960255360413e+00,2.467368424693172191e+00,2.890591382980346680e+00,-4.232228599395109758e-01,1.662789991483793750e-01,2.367547095612804742e-01,3.403199703176368729e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.524678055064378590e+00,8.702643810909332700e+00,1.649797839073703809e+00,1.421564698219299316e+00,2.282331483049850340e-01,1.390676790197808987e-01,9.790344865146596853e-02,3.187081093687479161e+00,1.000000000000000000e+01,8.000000000000000444e-01
2.876553352323025337e+00,1.739964684895674552e+01,2.260895989997658173e+00,2.517932415008544922e+00,-2.570365904137758006e-01,3.563826625618375377e-01,9.169325945801192201e-01,1.515940709421050414e+01,1.000000000000000000e+02,8.000000000000000444e-01
4.173001684702279945e+00,1.331302605413159412e+01,4.865336861776306532e-02,3.245300292968750000e+00,-3.196646855805645338e+00,7.865736053145042206e+00,1.052596443359326095e+01,1.240446690418374409e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.922308908826957818e+00,1.447470686510380489e+01,1.021016881293817402e+00,1.072463035583496094e+00,-5.144621016903325877e-02,3.415034118952789410e-01,5.052607683902150815e-02,1.008608853086011869e+01,1.000000000000000000e+00,8.000000000000000444e-01
1.686253255224566594e+00,1.730964108975256721e+01,8.076864042602153404e+00,4.076906681060791016e+00,3.999957886062236234e+00,4.957273481958363592e-01,1.661552670878518967e+01,1.875192814455413526e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.570076327883217271e+00,1.460137907643088973e+01,3.620210848130723580e+00,2.285898208618164062e+00,1.334312630571862668e+00,3.751834150791041322e-01,1.929672510077631076e+00,4.246364042587127408e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.592751694023894160e+00,1.779622404385746037e+01,3.271989522983416609e+00,2.033463954925537109e+00,1.238525460769519082e+00,3.882589884337225294e-01,1.655911062294462610e+00,1.307261006530900538e+01,1.000000000000000000e+00,8.000000000000000444e-01
2.512208739383400058e+00,1.714715428644577955e+01,3.287439336744147234e+00,2.953258037567138672e+00,3.341813051374725729e-01,1.110988605795939499e-01,4.143006450127540430e-01,3.342830754171840368e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.730120174742253436e+00,1.446305973101887687e+01,2.512670718283791960e+00,4.192803382873535156e+00,-1.680132187752584993e+00,6.902652774672101144e-01,2.885920651854265273e+00,5.491309798209093707e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.872967751003116632e+00,8.287386885161485139e+00,2.067611936836353692e+00,3.206870555877685547e+00,-1.139258562416919363e+00,6.931625132650212073e-01,1.555049388164889024e+00,9.318684964732018017e+00,1.000000000000000000e+02,8.000000000000000444e-01
4.317613824705314407e+00,1.394623520900124092e+01,2.396732115703087196e+00,1.763128280639648438e+00,6.336038663558776207e-01,2.654283663824115180e-01,4.561468091481544751e-01,3.325783962831652563e+00,1.000000000000000000e+02,8.000000000000000444e-01
2.187522393343108273e+00,1.387934910288782220e+01,1.204386837682380529e+00,3.211545467376708984e+00,-2.007158787646637244e+00,2.057212836718202154e-01,4.240015378471536422e+00,4.631167901655867780e+01,1.000000000000000000e+01,9.000000000000000222e-01
4.190804775005249283e+00,1.780824978001953696e+01,2.042838387386454180e+00,2.452269077301025391e+00,-4.094306914046869639e-01,3.236559644098261357e-01,2.883963514662757910e-01,2.135527210079905558e+01,1.000000000000000000e+02,9.000000000000000222e-01
4.452928950373804540e+00,1.272585324983371891e+01,-2.405008683722441865e-01,1.672701597213745117e+00,-1.913202642909807683e+00,6.948968004457498182e+00,4.635475732966802376e+00,2.992282522211831619e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.384898583580760345e+00,1.292696513234766442e+01,1.867821078027358750e+00,2.214824438095092773e+00,-3.470034509648171617e-01,3.054681220696154886e-01,3.110048323419488669e-01,7.922829507829453277e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.043951810493937149e+00,8.105974256143568368e+00,3.037825380584425528e+00,3.015939474105834961e+00,2.188577832860442302e-02,5.725990713454905817e-02,7.904229211075064487e-02,8.774202833918305799e+00,1.000000000000000000e+03,9.000000000000000222e-01
1.512539121167685963e+00,1.623026226248428117e+01,9.225577142750408299e+00,3.168746709823608398e+00,6.056830292855883258e+00,6.562458452893243921e-01,3.758644732505496222e+01,5.498064846189528510e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.785959068608735212e+00,1.596762898834224309e+01,7.174952781212771136e+00,3.943454742431640625e+00,3.231498199713671138e+00,4.516767693725667887e-01,1.070056732072437811e+01,1.675957446823354502e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.548143060676917315e+00,1.114220532030221200e+01,8.194785308924572576e-01,1.375434279441833496e+00,-5.559558394464596542e-01,1.507969761430577149e+00,4.507933196220553218e-01,6.696407596383274985e+00,1.000000000000000000e+03,8.000000000000000444e-01
4.628905621370320134e+00,1.758841841387495819e+01,1.178367132051730382e+00,1.270907640457153320e+00,-9.254044358537176496e-02,4.383083477314970722e-01,4.522365890460722793e-01,2.535369058249288443e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.684157462451565834e+00,1.793740967715269008e+01,2.118260485861442444e+00,2.697035789489746094e+00,-5.787752917073747394e-01,3.669525593835619715e-01,4.144893240527175449e-01,1.747291782413191186e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.369568521302965802e+00,1.559614263925093525e+01,2.192376906155169836e-01,3.339057207107543945e+00,-3.119819590997833014e+00,1.086814539054521767e+01,1.091795437741942720e+01,1.773201473182702870e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.119944701620554373e+00,1.418786118886513137e+01,3.407866469192568637e+00,2.553727626800537109e+00,8.541388319612188695e-01,2.475280567943634880e-01,8.672229835982736557e-01,4.474027066304962830e+00,1.000000000000000000e+02,8.000000000000000444e-01
4.456312531170199875e+00,6.858054201437595587e+00,1.284917376133127564e-01,2.014842033386230469e+00,-1.886350336006053396e+00,2.692785337250438893e+00,3.618226809976783365e+00,5.688195628478898591e+00,1.000000000000000000e+01,8.000000000000000444e-01
